,id,specialty,procedure_code
341833,21046,Nephrology,90970
210766,12907,Cardiology,93287
210770,12907,Cardiology,93613
210771,12907,Cardiology,93656
341845,21046,Nephrology,J0885
79702,4916,Cardiology,93352
341850,21047,Unknown,80162
341852,21047,Unknown,82728
341853,21047,Unknown,82977
341855,21047,Unknown,83550
341856,21047,Unknown,83721
79713,4917,Unknown,88173
79714,4917,Unknown,88173
210785,12908,Cardiology,75571
341857,21047,Unknown,83880
341861,21047,Unknown,84484
210790,12908,Cardiology,80076
79720,4917,Unknown,88312
79721,4917,Unknown,88313
79722,4917,Unknown,88313
79723,4917,Unknown,G0124
341864,21047,Unknown,85651
341865,21047,Unknown,86141
79726,4917,Unknown,G0462
472943,29084,Cardiology,J1245
472949,29085,Anesthesiology,01810
472950,29085,Anesthesiology,01830
341885,21047,Unknown,G0103
341891,21048,Family Practice,99236
79749,4919,Unknown,11042
79751,4919,Unknown,11200
79752,4919,Unknown,11642
79753,4919,Unknown,13131
79754,4919,Unknown,14060
79755,4919,Unknown,15260
210826,12909,Allergy/Immunology,92512
210829,12909,Allergy/Immunology,95004
210830,12909,Allergy/Immunology,95024
210831,12909,Allergy/Immunology,95117
210832,12909,Allergy/Immunology,95165
79766,4920,Unknown,90935
79767,4920,Unknown,90960
79768,4920,Unknown,90961
79769,4920,Unknown,90966
79770,4920,Unknown,90970
341912,21049,Unknown,72114
210845,12911,Cardiology,83880
341920,21049,Unknown,73060
472992,29086,Cardiology,A9555
473013,29087,Cardiology,J1245
473014,29088,Unknown,88141
473015,29088,Unknown,88175
341944,21049,Unknown,74300
473022,29088,Unknown,88311
473023,29088,Unknown,88312
473024,29088,Unknown,G0123
473025,29088,Unknown,G0124
473026,29088,Unknown,G0145
210884,12912,Unknown,36475
341956,21049,Unknown,78227
341957,21049,Unknown,78278
341958,21049,Unknown,78306
341959,21049,Unknown,78315
341960,21049,Unknown,78582
341961,21049,Unknown,78805
341962,21049,Unknown,78815
473028,29088,Unknown,G0462
341970,21050,Unknown,35475
341971,21050,Unknown,35476
79829,4924,Rheumatology,96401
341973,21050,Unknown,36148
341974,21050,Unknown,36410
341975,21050,Unknown,36870
341976,21050,Unknown,37184
210906,12912,Unknown,J0151
210907,12913,Unknown,47562
341977,21050,Unknown,37221
341983,21050,Unknown,37236
341984,21050,Unknown,37238
210914,12914,Pathology,80500
210915,12914,Pathology,85060
210919,12914,Pathology,88173
341993,21050,Unknown,83051
341994,21050,Unknown,84132
341996,21050,Unknown,84520
341997,21050,Unknown,85014
210926,12914,Pathology,88311
210927,12914,Pathology,88312
210928,12914,Pathology,88312
79857,4925,Cardiology,G0166
210929,12914,Pathology,88313
210930,12914,Pathology,88313
79860,4925,Cardiology,G0181
79861,4926,Thoracic Surgery,31622
210933,12914,Pathology,99195
210934,12914,Pathology,G0124
210937,12914,Pathology,G0462
210938,12914,Pathology,G0462
210941,12915,Critical Care (Intensivists),95811
473087,29091,Unknown,J0151
342017,21050,Unknown,J0360
342018,21050,Unknown,J0690
342019,21050,Unknown,J1200
342020,21050,Unknown,J1644
342021,21050,Unknown,J2001
342022,21050,Unknown,J2250
342023,21050,Unknown,J2720
210952,12916,Unknown,93451
342024,21050,Unknown,J2997
342025,21050,Unknown,J3010
342027,21050,Unknown,J7040
473092,29092,Unknown,94727
473095,29092,Unknown,95811
529397,32426,Urology,51741
210966,12917,Family Practice,87880
79898,4931,Obstetrics/Gynecology,G0328
473125,29093,Unknown,Q2036
342056,21053,Unknown,95004
342057,21053,Unknown,95024
342058,21053,Unknown,95115
342059,21053,Unknown,95117
342060,21053,Unknown,95165
79918,4933,General Surgery,31600
79919,4933,General Surgery,43246
79920,4933,General Surgery,47562
473136,29094,Cardiology,93229
342066,21054,Allergy/Immunology,95004
342067,21054,Allergy/Immunology,95024
342068,21054,Allergy/Immunology,95115
342069,21054,Allergy/Immunology,95117
342070,21054,Allergy/Immunology,95165
342073,21055,Unknown,20550
79930,4934,Pulmonary Disease,94727
79931,4934,Pulmonary Disease,94727
342076,21055,Unknown,82962
79935,4934,Pulmonary Disease,95811
342087,21055,Unknown,94681
342088,21055,Unknown,94727
211018,12919,Unknown,93613
79947,4934,Pulmonary Disease,G0436
211019,12919,Unknown,93642
342090,21055,Unknown,94770
79951,4935,Internal Medicine,82040
79952,4935,Internal Medicine,82150
79953,4935,Internal Medicine,82310
79956,4935,Internal Medicine,82977
79957,4935,Internal Medicine,83516
79958,4935,Internal Medicine,84075
79959,4935,Internal Medicine,84155
79960,4935,Internal Medicine,84450
79961,4935,Internal Medicine,84460
79962,4935,Internal Medicine,84520
79963,4935,Internal Medicine,84550
79964,4935,Internal Medicine,86140
79965,4935,Internal Medicine,86200
79966,4935,Internal Medicine,86225
79967,4935,Internal Medicine,86226
79968,4935,Internal Medicine,86235
79969,4935,Internal Medicine,86431
211033,12920,Psychiatry,90833
211034,12920,Psychiatry,90833
211042,12921,Cardiology,75574
342115,21056,Unknown,93451
79978,4937,Orthopedic Surgery,22612
342123,21057,Unknown,82962
473197,29097,Unknown,93609
473198,29097,Unknown,93620
473199,29097,Unknown,93621
473200,29097,Unknown,93623
211063,12922,Unknown,33225
79993,4938,Cardiology,93886
79994,4938,Cardiology,93886
473219,29099,Vascular Surgery,49505
211078,12922,Unknown,93613
211079,12922,Unknown,93621
211080,12922,Unknown,93623
211081,12922,Unknown,93653
211083,12922,Unknown,93656
80014,4941,Cardiology,85014
342159,21059,Cardiology,78472
473248,29101,Unknown,51700
473250,29101,Unknown,51741
473251,29101,Unknown,51784
473252,29101,Unknown,51792
473253,29101,Unknown,51797
473254,29101,Unknown,52214
473255,29101,Unknown,52224
473256,29101,Unknown,52601
473258,29101,Unknown,76870
342189,21059,Cardiology,A9560
342191,21060,Cardiology,11042
473269,29102,Unknown,J7324
342198,21060,Cardiology,92933
473272,29103,Anesthesiology,01480
473274,29103,Anesthesiology,01810
473275,29103,Anesthesiology,01935
473276,29103,Anesthesiology,01936
473277,29103,Anesthesiology,01992
80062,4941,Cardiology,A9555
80063,4941,Cardiology,J0151
473278,29103,Anesthesiology,64415
211137,12925,Family Practice,J1885
211140,12927,Ophthalmology,66821
211143,12927,Ophthalmology,68761
342220,21060,Cardiology,99183
473295,29104,Family Practice,J0696
211152,12927,Ophthalmology,92136
473298,29104,Family Practice,J1885
473300,29105,Cardiology,36475
342244,21060,Cardiology,G0278
473323,29106,General Surgery,19125
473324,29106,General Surgery,29848
473325,29106,General Surgery,47563
473326,29106,General Surgery,49650
80119,4944,Unknown,93303
80126,4945,Unknown,61624
80127,4945,Unknown,75894
342273,21062,Unknown,92937
473346,29108,Cardiology,93314
80142,4946,Cardiology,93229
473362,29109,Unknown,22520
302497,18670,Diagnostic Radiology,76376
473363,29109,Unknown,22521
473364,29109,Unknown,22522
211225,12935,Emergency Medicine,31500
473369,29109,Unknown,36561
342299,21063,General Surgery,19081
342300,21063,General Surgery,19083
473371,29109,Unknown,50200
342302,21063,General Surgery,38525
342303,21063,General Surgery,38900
80163,4946,Cardiology,J0151
342311,21064,Pulmonary Disease,94727
342314,21064,Pulmonary Disease,95811
473389,29109,Unknown,72291
473391,29109,Unknown,73060
302503,18670,Diagnostic Radiology,76870
80192,4952,Rheumatology,20605
342338,21066,Cardiology,99356
473410,29109,Unknown,74230
80202,4952,Rheumatology,82040
80203,4952,Rheumatology,82306
80204,4952,Rheumatology,82310
80205,4952,Rheumatology,82550
342346,21067,Internal Medicine,99356
80207,4952,Rheumatology,83615
80208,4952,Rheumatology,83735
80209,4952,Rheumatology,83970
80210,4952,Rheumatology,84450
80211,4952,Rheumatology,84460
80212,4952,Rheumatology,84550
211284,12941,Family Practice,99281
80215,4952,Rheumatology,85652
80216,4952,Rheumatology,86140
80217,4952,Rheumatology,86160
80218,4952,Rheumatology,86431
80221,4952,Rheumatology,96401
211295,12943,Unknown,87880
211301,12943,Unknown,G0434
211302,12943,Unknown,J0696
80231,4952,Rheumatology,J0897
211305,12943,Unknown,J1885
80235,4952,Rheumatology,J1745
80237,4952,Rheumatology,J3489
80240,4954,Unknown,90837
80241,4954,Unknown,90838
342385,21069,Unknown,73140
342389,21069,Unknown,73520
211332,12946,Family Practice,G0437
211333,12946,Family Practice,Q2035
342405,21069,Unknown,74230
211340,12947,Internal Medicine,Q2035
80271,4956,Unknown,82270
342416,21069,Unknown,78306
211345,12948,Unknown,99236
342418,21069,Unknown,78582
342419,21069,Unknown,78815
80282,4957,Unknown,43255
473500,29115,Cardiology,99496
473501,29116,Unknown,76376
80296,4957,Unknown,G0121
342440,21070,Unknown,99236
473512,29116,Unknown,93314
211376,12951,Internal Medicine,80076
342449,21070,Unknown,G0452
211379,12951,Internal Medicine,91110
80308,4960,Neurosurgery,22523
80309,4960,Neurosurgery,22551
80310,4960,Neurosurgery,22554
80311,4960,Neurosurgery,22585
80312,4960,Neurosurgery,22612
80313,4960,Neurosurgery,22840
80314,4960,Neurosurgery,22842
80315,4960,Neurosurgery,22845
80316,4960,Neurosurgery,22851
211380,12951,Internal Medicine,91110
80318,4960,Neurosurgery,63030
80319,4960,Neurosurgery,63042
211389,12951,Internal Medicine,G0121
211390,12951,Internal Medicine,J1745
80322,4960,Neurosurgery,63081
80323,4960,Neurosurgery,64721
80324,4960,Neurosurgery,72291
342462,21072,Pulmonary Disease,31622
342467,21072,Pulmonary Disease,94727
342468,21072,Pulmonary Disease,94727
537000,32902,Diagnostic Radiology,76098
342488,21072,Pulmonary Disease,Q2035
80358,4962,Cardiology,83721
211431,12954,Anesthesiology,01996
80361,4962,Cardiology,84550
211433,12954,Anesthesiology,64415
80363,4962,Cardiology,85651
80364,4962,Cardiology,86141
80377,4962,Cardiology,G0103
80378,4962,Cardiology,J1245
211452,12957,Gynecological/Oncology,56605
342525,21074,Cardiology,J1245
211456,12957,Gynecological/Oncology,86304
537010,32902,Diagnostic Radiology,78815
211465,12959,Unknown,00320
211466,12959,Unknown,00400
80397,4963,Diagnostic Radiology,73140
211470,12959,Unknown,01230
473613,29124,Otolaryngology,14060
80400,4963,Diagnostic Radiology,73520
211472,12959,Unknown,01480
211474,12959,Unknown,01810
211475,12959,Unknown,01844
473616,29125,Unknown,43262
473617,29125,Unknown,43264
211478,12959,Unknown,64415
473618,29125,Unknown,43274
473619,29125,Unknown,43276
80409,4963,Diagnostic Radiology,73660
473620,29125,Unknown,43277
342555,21079,Unknown,30901
342556,21079,Unknown,30903
342557,21079,Unknown,31575
211486,12960,Internal Medicine,80076
342558,21079,Unknown,69200
80416,4963,Diagnostic Radiology,74230
211488,12960,Internal Medicine,82550
211489,12960,Internal Medicine,82728
342560,21079,Unknown,92504
211492,12960,Internal Medicine,83550
342561,21079,Unknown,92540
342562,21079,Unknown,92543
211495,12960,Internal Medicine,84550
342563,21079,Unknown,92557
342564,21079,Unknown,92567
537016,32903,Psychiatry,99354
211499,12960,Internal Medicine,85652
211500,12960,Internal Medicine,87086
342572,21079,Unknown,G0268
80450,4965,Diagnostic Radiology,72052
211530,12961,Unknown,73060
211532,12961,Unknown,73090
80463,4965,Diagnostic Radiology,73060
80465,4965,Diagnostic Radiology,73090
211538,12961,Unknown,73140
354664,21851,Hematology/Oncology,J0885
80472,4965,Diagnostic Radiology,73520
354665,21851,Hematology/Oncology,J0897
473688,29129,Unknown,84460
211547,12961,Unknown,73565
211554,12961,Unknown,73660
342627,21081,Unknown,J0151
354667,21851,Hematology/Oncology,J1200
211559,12961,Unknown,74246
211560,12961,Unknown,76000
354668,21851,Hematology/Oncology,J1442
80490,4965,Diagnostic Radiology,74247
211562,12962,Vascular Surgery,37221
211563,12962,Vascular Surgery,37223
80500,4965,Diagnostic Radiology,77055
211573,12963,Urology,51741
473718,29131,Cardiology,36252
211576,12963,Urology,52310
211577,12963,Urology,52356
211578,12963,Urology,52648
354672,21851,Hematology/Oncology,J2469
211582,12963,Urology,84153
211583,12963,Urology,87086
211584,12963,Urology,87186
211585,12963,Urology,96402
354673,21851,Hematology/Oncology,J2505
458879,28196,Vascular Surgery,35476
211589,12963,Urology,J9217
342661,21082,Unknown,J1245
354675,21851,Hematology/Oncology,J3490
473744,29131,Cardiology,93701
211607,12965,Cardiology,75574
510988,31307,Internal Medicine,G0103
458885,28196,Vascular Surgery,37191
473760,29131,Cardiology,J0151
80547,4968,Diagnostic Radiology,60100
80548,4968,Diagnostic Radiology,70220
458886,28196,Vascular Surgery,37238
473773,29132,Cardiology,99354
211634,12966,Unknown,G0278
211635,12966,Unknown,J0151
211636,12967,Vascular Surgery,35476
211643,12967,Vascular Surgery,77001
342715,21086,Unknown,67042
342716,21086,Unknown,67108
342717,21086,Unknown,67210
342718,21086,Unknown,67228
342719,21086,Unknown,76512
473793,29133,Gastroenterology,G0103
473795,29133,Gastroenterology,G0121
342724,21086,Unknown,92225
342725,21086,Unknown,92226
80582,4968,Diagnostic Radiology,73060
342726,21086,Unknown,92235
80584,4968,Diagnostic Radiology,73090
211657,12967,Vascular Surgery,93979
473798,29134,Otolaryngology,31575
342731,21086,Unknown,J0178
342732,21086,Unknown,J2778
342733,21086,Unknown,J3590
342734,21086,Unknown,J9035
80591,4968,Diagnostic Radiology,73520
473800,29134,Otolaryngology,69420
473801,29134,Otolaryngology,92504
211666,12968,Cardiology,33405
211667,12968,Cardiology,33508
473803,29134,Otolaryngology,95992
211669,12968,Cardiology,93314
342742,21087,Cardiology,80076
342744,21087,Cardiology,83880
80615,4968,Diagnostic Radiology,74230
211691,12971,Internal Medicine,82550
211694,12971,Internal Medicine,83735
211695,12971,Internal Medicine,84132
473840,29136,Family Practice,G0402
211700,12971,Internal Medicine,85651
80631,4968,Diagnostic Radiology,78227
80632,4968,Diagnostic Radiology,78306
80634,4968,Diagnostic Radiology,78582
211715,12971,Internal Medicine,G0103
342787,21087,Cardiology,G0389
342789,21088,Ophthalmology,66821
342791,21088,Ophthalmology,67820
342792,21088,Ophthalmology,76519
342797,21088,Ophthalmology,92020
342798,21088,Ophthalmology,92025
342799,21088,Ophthalmology,92060
211729,12972,Gastroenterology,G0121
211730,12973,Cardiology,33282
80659,4970,Cardiology,93798
342803,21088,Ophthalmology,92225
342804,21088,Ophthalmology,92226
342806,21088,Ophthalmology,92285
342812,21090,Pulmonary Disease,31624
211745,12973,Cardiology,93701
342818,21090,Pulmonary Disease,94727
473892,29141,Anesthesiology,27096
342821,21090,Pulmonary Disease,95811
473894,29141,Anesthesiology,63650
473895,29141,Anesthesiology,64405
80680,4972,Hematology/Oncology,36592
473896,29141,Anesthesiology,64450
80682,4972,Hematology/Oncology,96361
473897,29141,Anesthesiology,64483
80685,4972,Hematology/Oncology,96367
80686,4972,Hematology/Oncology,96368
80690,4972,Hematology/Oncology,96401
80691,4972,Hematology/Oncology,96402
211766,12975,Otolaryngology,30901
80695,4972,Hematology/Oncology,99195
211767,12975,Otolaryngology,31231
211768,12975,Otolaryngology,31575
211769,12975,Otolaryngology,31575
80703,4972,Hematology/Oncology,J0881
80704,4972,Hematology/Oncology,J0897
211775,12976,Ophthalmology,66821
80706,4972,Hematology/Oncology,J1200
80707,4972,Hematology/Oncology,J2469
80708,4972,Hematology/Oncology,J2505
80709,4972,Hematology/Oncology,J2920
211778,12976,Ophthalmology,67820
80711,4972,Hematology/Oncology,J3489
80712,4972,Hematology/Oncology,J9045
80713,4972,Hematology/Oncology,J9171
80714,4972,Hematology/Oncology,Q0138
211779,12976,Ophthalmology,68761
211781,12976,Ophthalmology,83516
211782,12976,Ophthalmology,83861
211783,12976,Ophthalmology,87809
211787,12976,Ophthalmology,92020
211788,12976,Ophthalmology,92025
211792,12976,Ophthalmology,92136
211793,12976,Ophthalmology,92225
211794,12976,Ophthalmology,92226
211795,12976,Ophthalmology,95004
211802,12978,Unknown,11043
80735,4974,Unknown,87880
211811,12978,Unknown,76000
342884,21094,Ophthalmology,15823
342885,21094,Ophthalmology,64612
342886,21094,Ophthalmology,66821
473955,29143,Cardiology,93286
342888,21094,Ophthalmology,67800
342889,21094,Ophthalmology,67917
342891,21094,Ophthalmology,83861
80748,4975,Cardiology,93451
211822,12979,Diagnostic Radiology,35476
80751,4975,Cardiology,93505
342895,21094,Ophthalmology,92020
211826,12979,Diagnostic Radiology,47505
211827,12979,Diagnostic Radiology,49423
342900,21094,Ophthalmology,92136
211829,12979,Diagnostic Radiology,50390
211830,12979,Diagnostic Radiology,50392
211831,12979,Diagnostic Radiology,50394
211832,12979,Diagnostic Radiology,50398
211833,12979,Diagnostic Radiology,74305
80762,4976,Diagnostic Radiology,32405
211835,12979,Diagnostic Radiology,74475
80764,4976,Diagnostic Radiology,32557
80765,4976,Diagnostic Radiology,35476
211837,12979,Diagnostic Radiology,75984
211838,12979,Diagnostic Radiology,76080
80768,4976,Diagnostic Radiology,36561
211840,12979,Diagnostic Radiology,77001
211841,12979,Diagnostic Radiology,99144
80771,4976,Diagnostic Radiology,49440
211842,12979,Diagnostic Radiology,99145
80779,4976,Diagnostic Radiology,72291
211857,12980,Unknown,93609
211858,12980,Unknown,93623
342929,21096,Unknown,92920
211860,12980,Unknown,93653
80789,4976,Diagnostic Radiology,75984
80790,4976,Diagnostic Radiology,76376
80794,4976,Diagnostic Radiology,77001
474011,29146,Family Practice,G0402
80796,4976,Diagnostic Radiology,99144
80797,4976,Diagnostic Radiology,99145
211870,12981,Urology,50684
474013,29146,Family Practice,J0696
211872,12981,Urology,52005
211874,12981,Urology,52648
211877,12981,Urology,96402
211885,12981,Urology,J9217
80815,4977,Unknown,73060
80820,4977,Unknown,73520
211892,12982,Cardiology,80076
211895,12982,Cardiology,83735
211896,12982,Cardiology,83880
342967,21098,Unknown,95811
342968,21098,Unknown,95811
211899,12982,Cardiology,84520
80843,4977,Unknown,78306
80844,4977,Unknown,78315
80846,4977,Unknown,78815
343006,21101,Unknown,Q2035
211942,12983,Cardiology,0298T
343014,21102,Internal Medicine,82306
343019,21102,Internal Medicine,84450
343020,21102,Internal Medicine,84460
474093,29150,Diagnostic Radiology,35475
474094,29150,Diagnostic Radiology,35476
